predicted,actual
27.555367238758194,50
26.210051658519887,44
37.60110323843826,42
48.48281643518959,59
34.642376611649205,47
31.896659779455796,50
36.24348766023868,53
25.620282859008498,10
29.665173652171475,61
22.025811057970706,0
28.74628251836338,0
27.835443167377395,13
44.33819822405649,15
22.70376490572199,0
47.70968474046599,2
35.71316289197141,33
42.423204645143336,67
35.69467834980995,57
24.097224096749457,0
32.542610298474465,0
27.779253752112503,0
30.22974907211737,21
38.941808258157636,48
26.53647773207429,0
26.185776712824826,50
34.17266506395444,26
35.18488105983356,0
38.51910285563006,0
48.6258466361508,0
49.24662824048923,79
19.964489013731136,25
27.305816733459555,0
32.75290001894865,74
41.34992281338808,66
36.35732868391767,29
37.66791866419247,76
32.8250213281779,75
36.795952662790135,33
35.19628702049043,65
39.92094718369733,56
39.6191476284399,0
22.896560013042677,0
44.00732964768694,31
46.51736603039174,27
23.48459499118359,0
25.506324589353287,0
26.428537082868992,0
35.58842599949107,52
32.47053043833108,0
33.263236906707725,52
39.98229103594223,0
22.860261285957023,0
23.7625964617181,40
39.535655517364674,64
19.72681499081796,0
33.52224857232505,56
29.215889430693846,57
38.722147259611546,11
36.17151635046898,0
26.826799507288907,0
17.234464448539534,0
40.45678884705197,74
28.556912513584045,30
32.39775243939063,2
42.93705195933381,74
40.59522501110594,69
42.901431790792564,61
46.53248568251809,76
39.00988197072973,39
35.14239983570821,17
48.760599081111195,77
32.31787030830965,33
29.41329773655461,0
29.864127022748406,41
38.594112939367356,69
35.63508117397591,25
21.54190944728309,62
32.883080028861684,0
30.26308453512393,42
32.08096985079926,42
23.531483515387357,51
41.034251389848706,58
28.85393940635758,27
26.052081082111286,62
41.38336270113032,33
33.529139379520934,0
25.47754686191628,4
24.190909694783794,0
30.53418384878047,33
39.987874933931145,54
27.22025571776165,47
51.51832743018354,51
24.186310607629768,29
23.961405215266627,0
34.065515347782096,44
31.200659756570513,50
22.055924426722886,18
25.631076599028713,54
28.588916477455232,46
29.576948819719615,55
41.434946758995316,45
37.24128308094859,72
36.228891655784004,0
35.75152430706272,53
44.0499230528523,63
48.85803849164496,55
37.616984880066624,63
33.861203807568906,52
33.60166009328177,5
19.40913823664674,0
34.37946777557208,67
37.63623165723132,69
36.30166149166722,75
50.36197193724083,65
30.204334976293932,24
46.30559321979095,52
51.10287664542096,72
32.06494704459233,0
24.45133656992622,1
29.607668118927332,0
42.49543801999983,81
29.57423193173153,0
46.952115543359184,59
36.04347971326546,63
43.95158839759257,73
30.690933795122334,43
20.150300634983516,0
36.78199333058466,51
39.30580902827465,0
40.096808995909214,56
34.68932113952305,71
26.5592070324958,62
29.82368121547323,75
18.83561178261261,0
33.04757670443609,40
33.17642891824001,46
27.37568230876139,66
40.91520095438223,13
36.032918239705104,39
46.516030281038,64
39.99624853160046,64
50.241598077028726,71
38.51678585966714,0
35.53623546247598,5
47.00476596451174,38
29.997062350435495,35
27.71656056318421,35
30.817511679849478,68
27.8519760095731,42
49.0889188559348,45
40.606726873992045,48
32.92885239849859,67
30.254058861758242,21
39.68814799689338,58
49.70076673478259,83
41.38861624027208,0
28.997257288144567,1
37.90303184243073,60
29.501455275591475,0
45.66841472918006,51
35.01728583130519,59
27.95979000084954,2
39.78384525131056,75
32.11172155534406,0
38.36922419880047,53
25.081890298871212,27
54.429364992637254,69
32.513735693820635,0
27.328671946011603,3
30.67418514480333,0
34.808476579792845,75
24.14518621537287,0
35.232188084512124,59
40.18477646567651,8
39.304620955271396,0
24.395473674758062,0
33.48677034909889,63
38.99535211052989,0
41.807038871393296,59
28.618479695252088,0
30.48878298512883,0
32.68151383022188,0
41.60513435906159,30
30.878593541283905,9
29.65361990890623,30
30.568563331228674,5
36.453198972771425,0
33.6267461965328,61
51.22994171893241,80
35.88724095099962,59
37.50121481041349,67
27.833563295705623,66
46.956914621962454,73
31.47283870560368,57
36.688884977480775,29
26.648882646753016,0
37.0106400082678,54
33.61259900028071,0
42.13876065462022,12
38.35837013817053,0
52.71508333780963,61
35.176754349522895,67
36.241813602822425,66
30.53844077736363,57
31.962389207455626,0
26.621766665105817,14
36.115570425457065,42
38.59371114790324,54
32.8116598108015,63
33.47416615429228,0
33.44911530043309,75
34.376015967984515,0
39.2628438724184,73
42.56637743475031,64
46.67915510387607,55
40.56801916750376,69
45.83927845736641,0
40.22734001135645,55
35.909478507239896,59
19.913721533942265,1
37.34992961817571,67
21.214176236561926,0
26.213702568970593,40
42.06124978530992,0
33.61397355438621,61
20.844936590682583,0
56.07070689399558,74
28.95230945449606,37
25.72880100893317,68
23.713057933643118,0
40.57126292669664,72
35.750150852952025,0
37.270764444341,48
17.655507755598407,0
32.32409557029838,3
26.076543498190766,51
25.068191505275763,0
48.22034688544481,54
28.74324187383945,0
29.74792129327757,0
18.239335841035885,0
23.582071064531632,0
32.01381415659303,27
36.830448283313025,0
38.41653361225521,54
32.71939345450624,40
33.48746365686219,41
27.10277408584909,0
32.47779814686712,56
24.624232949832543,0
28.266860002223346,46
28.700072086825713,2
34.60979947404748,0
55.06152493076574,51
19.997064428008716,0
36.76858587143827,37
49.60086140820455,0
25.31234300510815,54
35.106410978019035,6
26.530373449441843,0
25.77282699302548,1
30.401132124464237,33
38.24108495280528,50
48.040925632096005,7
38.82487101019765,35
32.45319662083637,50
31.65256624865966,31
21.983853617407984,43
42.01614738420361,71
28.73599103041769,25
16.554050158946623,0
34.145812427097354,63
39.187631608973646,51
32.67053037018318,0
38.72389592719661,0
38.49065007856947,72
35.47022955722883,0
41.09205784166908,62
41.7001517087306,82
35.70667567730801,77
27.32810340174129,0
21.70256885487403,0
39.73036175566362,62
31.337086838385865,0
35.175070924744375,69
33.358015550311244,5
24.36311801770753,7
36.22085635586402,14
58.106270053843325,74
25.673899187694296,73
39.002920149045835,69
38.45015022262032,53
21.06208454502185,0
33.835258548348946,51
34.38606374347886,75
27.321390095149578,0
33.12545004934835,33
35.58565246782076,31
17.547041415839963,0
35.285429665214934,40
30.620909707478607,44
25.92102215837355,44
22.77789306076969,0
26.62736053541315,9
34.160625078818995,19
32.60163026481043,10
40.9511429038955,76
35.67927819750316,61
13.709732789264658,0
31.142786406779564,0
34.24878589124548,18
29.795619490069654,21
20.286083630260972,0
31.3482334699803,25
26.025365842382413,0
23.088122189893365,44
25.97570031363159,38
32.11445633927273,0
36.09745743195971,68
40.837760685765694,62
21.19351648183218,0
34.80775338238965,31
40.038774216623814,0
38.712214436197876,50
37.38371897841688,3
22.45554964119263,0
28.29141066423299,0
31.989343326530552,0
48.07926636210897,0
34.14097083646708,53
31.808041052876103,74
21.9047263949455,0
24.286375266938574,37
37.9619621370329,41
26.00781322948731,53
33.92845658842138,45
28.86458471173783,67
38.206999495936024,79
36.21428891600487,52
30.868585308434298,0
44.418877630380265,88
24.677837638950454,0
26.33382785735908,0
53.178515921944914,81
38.228169531353444,53
42.01892101450522,5
45.19699038788448,42
31.036529920675417,0
21.504493171939533,0
25.547806155204565,0
29.017455179560606,0
29.54653067887864,0
21.02300075813313,0
35.47217141154466,70
32.0196082134317,0
49.165205334667796,76
30.040998771500828,39
19.877454932235505,0
37.11833216861003,59
39.363084179542604,0
38.104178874641015,44
35.63833857105695,39
34.83316845925407,0
27.44021442976494,0
32.518229257124986,5
40.57619030083515,68
29.814013649657998,56
13.646656817683624,1
26.767310440123346,18
36.63461306246509,37
35.28010354003564,57
43.57009974326796,8
27.248146779051762,15
45.558618712751134,0
28.600648026713166,19
30.29321923916376,37
36.078630561690424,64
35.97406516856084,25
38.159711246011845,40
30.700637251469182,0
37.155349016780455,55
26.868874719333917,44
30.737353080016884,64
40.76479478496122,76
25.37290007830644,1
33.60213557718094,39
40.671305248709466,0
34.029246934473065,2
31.959631453617973,0
18.029654518124246,0
33.673310868041646,52
32.4763899178973,38
38.959526852576126,59
26.893553529585887,26
27.17171537931234,35
23.064858263854934,1
28.373783207831295,53
35.398484776186336,64
38.02671901071048,16
40.24286268484185,55
40.43890346491346,58
39.19831957302258,60
23.981353212499616,26
32.76552849590839,32
37.83064353690608,67
34.909922331517585,9
29.57220843557857,44
28.326534600528387,60
33.887912982612605,28
31.650111344884575,49
18.671655070688026,0
43.992627769545905,60
15.50520358169634,2
36.53199413890017,37
42.47883798027471,69
25.210656069135304,19
26.751114769805334,24
26.48977556052663,29
30.391693169638778,42
32.32739827933914,0
21.722702679631794,32
22.332682991787607,0
20.565273113403677,0
35.317171268927055,3
13.906918134108583,2
22.465263507876454,0
32.57368575446402,0
35.87976678849564,0
41.85306390576399,11
35.98581123428044,26
36.372448979026125,60
47.50561860233958,39
41.37717069309381,70
23.250836972602045,30
34.11609479286697,53
38.850139007635974,0
38.53397552212119,58
19.426408475047605,0
31.110418821787487,0
38.38284234861004,0
26.76533921071407,23
26.639378843608778,38
47.84798523797083,0
40.64268528330213,63
46.24647182291001,63
31.5050256049025,0
32.16344010070196,48
26.088623660948272,0
44.63069503953239,59
25.86083559534647,0
33.303654355049325,0
44.649607012958775,51
50.64407658485912,0
53.01924814411261,68
32.90686934735222,56
31.284563647248746,69
40.29753105435798,44
38.026691448037845,66
32.47496511399525,57
28.3021571642984,42
41.16615248703666,41
21.920067792558314,10
33.6308795284812,0
40.92895213506541,70
31.396701713313366,43
45.764133993539545,13
36.04906696669478,63
36.96389560173137,55
41.651878392876974,24
41.31634129861054,55
50.93502375727854,74
34.55926562968674,0
35.249160366246834,0
25.701308946128684,56
40.72523734488396,14
36.13620915181024,37
14.402772654378067,0
21.137453472776826,0
35.69400342013938,47
34.97957954203317,39
36.59722733789975,71
34.31125404453283,40
30.33990284731557,15
36.0681425020913,38
32.91554419689348,54
